record_id,publication_year,paper_title,primary_topic,secondary_topics,review_confidence,review_note,reviewer,reviewed_at
conf:3dim:AlegretLWLNGNT26,2026,GALA: Guided Attention with Language Alignment for Open Vocabulary Gaussian Splatting.,segmentation_scene_understanding,representations_features; reconstruction_fusion_modeling,high,"Open-vocabulary 3D scene understanding/segmentation is central, represented as a language-aligned Gaussian feature field built with scene reconstruction.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ElazabJUH26,2026,"Gamma-from-Mono: Road-Relative, Metric, Self-Supervised Monocular Geometry for Vehicular Applications.",depth_stereo_shape_from_x,multiview_geometry_sfm_photogrammetry; robotics_embodied_interaction,high,"Metric monocular road-geometry/depth estimation is central, grounded in planar-parallax geometry for vehicle perception.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WangZFYIBT26,2026,GarmentCrafter: Progressive Novel View Synthesis for Single-View 3D Garment Reconstruction and Editing.,humans_faces_hands_avatars,reconstruction_fusion_modeling; generation_completion_editing,high,"Single-view garment reconstruction and editing are central, using depth-guided multi-view diffusion to recover clothing geometry.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ChenSHKJG26,2026,Gaussian Wardrobe: Compositional 3D Gaussian Avatars for Free-Form Virtual Try-On.,humans_faces_hands_avatars,representations_features; motion_tracking_dynamic_4d,high,"Composable clothed human avatars are central, with a layered Gaussian garment representation and dynamic novel-pose synthesis.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ShenZLYHZZ26,2026,GaussianArt: Unified Modeling of Geometry and Motion for Articulated Objects.,motion_tracking_dynamic_4d,reconstruction_fusion_modeling; datasets_benchmarks_evaluation,high,"Joint geometry-and-articulation modeling is central, with articulated reconstruction and a new MPArt-90 benchmark.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:CataliniNBDGFKV26,2026,GazeD: Context-Aware Diffusion for Accurate 3D Gaze Estimation.,humans_faces_hands_avatars,representations_features,high,"Single-image 3D gaze and human-pose estimation is central, using a joint diffusion representation of gaze and body joints.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZubekhinZGBHT26,2026,GIGA: Generalizable Sparse Image-Driven Gaussian Humans.,humans_faces_hands_avatars,rendering_novel_views_appearance; motion_tracking_dynamic_4d,high,"Sparse-view-driven virtual-human modeling is central, producing photoreal free-view renderings with dynamic appearance.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZengSCW26,2026,GMT: Goal-Conditioned Multimodal Transformer for 6-DOF Object Trajectory Synthesis in 3D Scenes.,robotics_embodied_interaction,motion_tracking_dynamic_4d; segmentation_scene_understanding,high,"Goal-conditioned 6DoF manipulation trajectory synthesis is central, requiring temporal planning and multimodal scene understanding.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiCYLCXTZ26,2026,GRADRobot: Geometry-Aware Rendering with Articulation and Diffusion for Robot Modeling.,robotics_embodied_interaction,rendering_novel_views_appearance; reconstruction_fusion_modeling,high,"A geometry-aware articulated robot-body model is central, combining reconstruction with diffusion-refined rendering across poses.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MendirattaDTGKT26,2026,GRMM: Real-Time High-Fidelity Gaussian Morphable Head Model with Learned Residuals.,humans_faces_hands_avatars,representations_features; datasets_benchmarks_evaluation,high,"A controllable Gaussian morphable head representation is central, supported by the new EXPRESS-50 identity/expression dataset.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WeiLS26,2026,GSFix3D: Diffusion-Guided Repair of Novel Views in Gaussian Splatting.,rendering_novel_views_appearance,generation_completion_editing; reconstruction_fusion_modeling,high,"Repair of under-constrained Gaussian-splat novel views is central, using diffusion inpainting tied to reconstructed 3D representations.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhangCLW26,2026,HDEdit: Editing Videos and 3D Scenes with Video Diffusion Through Hierarchical Task Decomposition.,generation_completion_editing,motion_tracking_dynamic_4d; reconstruction_fusion_modeling,high,"Instruction-guided video and 3D scene editing is central, with temporal consistency and a render-edit-reconstruct extension to 3D.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:TangL26,2026,Hierarchical Space Partition for Surface Reconstruction.,reconstruction_fusion_modeling,geometry_shape_processing,high,"Compact watertight surface reconstruction from point clouds is central, using hierarchical plane partitioning and mesh optimization.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:VoraGTZ26,2026,HiT: Hierarchical Transformers for Unsupervised 3D Shape Abstraction.,representations_features,segmentation_scene_understanding; geometry_shape_processing,high,"An unsupervised hierarchical neural-field shape representation is central, yielding multilevel shape abstraction and segmentation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PunTWHCS26,2026,HSM: Hierarchical Scene Motifs for Multi-Scale Indoor Scene Generation.,generation_completion_editing,geometry_shape_processing,high,"Hierarchical procedural generation of dense indoor scene arrangements is central, modeling cross-scale spatial structure.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:CaoSHB26,2026,Hyper Diffusion Avatars: Dynamic Human Avatar Generation Using Network Weight Space Diffusion.,humans_faces_hands_avatars,generation_completion_editing; motion_tracking_dynamic_4d,high,"Generative creation of photoreal dynamic human avatars is central, including pose-dependent deformation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WangJDQ26,2026,Improved Cinematic-Guided Camera Language Transfer in 3D Scene.,generation_completion_editing,motion_tracking_dynamic_4d; ar_vr_hci_applied_systems,medium,"Transfer of cinematic camera language into a new 3D scene is a content-generation task, optimizing camera motion for interactive visual production.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:VavilalaKJRBF26,2026,Improved Convex Decomposition with Ensembling and Negative Primitives.,representations_features,geometry_shape_processing,high,"The core contribution is a richer convex/CSG primitive representation with learned fitting and model-order selection, a shape abstraction and decomposition problem.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WehrbeinR26,2026,Improving 3D Foot Motion Reconstruction in Markerless Monocular Human Motion Capture.,motion_tracking_dynamic_4d,humans_faces_hands_avatars; datasets_benchmarks_evaluation,high,"Fine-grained 3D foot motion reconstruction from video is central, specialized to humans and accompanied by the MOOF evaluation dataset.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:CaiJMCH26,2026,Improving Multi-View Reconstruction via Texture-Guided Gaussian-Mesh Joint Optimization.,reconstruction_fusion_modeling,rendering_novel_views_appearance; geometry_shape_processing,high,"Joint multi-view geometry/appearance reconstruction is central, combining Gaussian-guided differentiable rendering with mesh optimization.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:GuptaMWCKDRC26,2026,InteriorAgent: LLM Agent for Interior Design-Aware 3D Layout Generation.,generation_completion_editing,ar_vr_hci_applied_systems; geometry_shape_processing,high,"LLM-driven text-to-3D interior layout generation is central, targeting user-facing design while enforcing spatial/ergonomic geometry constraints.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhangBVL26,2026,InterPose: Learning to Generate Human-Object Interactions from Large-Scale Web Videos.,datasets_benchmarks_evaluation,humans_faces_hands_avatars; motion_tracking_dynamic_4d,high,"A large web-derived human-object interaction motion dataset is central, with demonstrations in human motion generation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:GaoWWLSLGSYLG26,2026,Inverse Rendering for High-Genus Surface Meshes from Multi-View Images.,reconstruction_fusion_modeling,rendering_novel_views_appearance; geometry_shape_processing,high,"High-genus mesh recovery is central, formulated through inverse rendering and topology-aware adaptive remeshing.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SautierPBML26,2026,Is Clustering Enough for LiDAR Instance Segmentation? A State-of-the-Art Training-Free Baseline.,segmentation_scene_understanding,,high,Training-free LiDAR panoptic/instance segmentation is the sole central task.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PengLLS26,2026,iTACO: Interactable Digital Twins of Articulated Objects from Casually Captured RGBD Videos.,motion_tracking_dynamic_4d,segmentation_scene_understanding; datasets_benchmarks_evaluation,high,"Articulated-object joint/motion inference from casual RGB-D videos is central, together with movable-part segmentation and a large new dataset.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WangDMS26,2026,J-Neus: Joint Field Optimization for Neural Surface Reconstruction in Urban Scenes With Limited Image Overlap.,reconstruction_fusion_modeling,rendering_novel_views_appearance; representations_features,high,"Large-scale urban neural surface reconstruction is central, using jointly optimized radiance-field representations under limited overlap.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhuCWZT26,2026,KaoLRM: Repurposing Pre-Trained Large Reconstruction Models for Parametric 3D Face Reconstruction.,humans_faces_hands_avatars,reconstruction_fusion_modeling; representations_features,high,"Single-image parametric 3D face reconstruction is central, repurposing a large reconstruction prior into a FLAME/Gaussian representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:BadkiSWG26,2026,L4P: Towards Unified Low-Level 4D Vision Perception.,representations_features,motion_tracking_dynamic_4d; depth_stereo_shape_from_x,high,"A unified low-level 4D perception backbone is the core contribution, jointly supporting tracking/flow and depth tasks.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LyuKZT26,2026,LaMP: Learning Robust Latent Motion Prior for Optimization-Based Human Motion Generation.,motion_tracking_dynamic_4d,humans_faces_hands_avatars; representations_features,high,"A reusable latent prior for human motion generation/editing/refinement is central, with the representation itself a key contribution.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhouL26,2026,Laplace-Beltrami Operator for Gaussian Splatting.,geometry_shape_processing,representations_features,high,A Laplace–Beltrami operator and outlier handling directly on Gaussian splats are geometry-processing contributions tailored to a new representation.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MeliLGM26,2026,Layered Quantum Architecture Search for 3D Point Cloud Classification.,recognition_detection_retrieval,representations_features,high,"Point-cloud classification is central, using a searched parameterized-quantum-circuit representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SmartZLP26,2026,Learning Compact 3D Gaussians via Feed-Forward Point Fusion.,reconstruction_fusion_modeling,representations_features; multiview_geometry_sfm_photogrammetry,high,"Feed-forward pose-free reconstruction of compact Gaussian scenes is central, with controllable point fusion and uncalibrated multi-view inference.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WangMLL26,2026,Learning High-Fidelity Garment Deformation via Skinning-Free Image Transfer.,motion_tracking_dynamic_4d,humans_faces_hands_avatars; geometry_shape_processing,high,"Pose-driven garment deformation is central, specialized to human clothing and recovering detailed deforming geometry.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MedinLBDHZGDWBM26,2026,LegacyAvatars: Volumetric Face Avatars for Traditional Graphics Pipelines.,humans_faces_hands_avatars,representations_features; rendering_novel_views_appearance,high,"A streamable explicit volumetric face-avatar representation is central, designed for efficient classical rendering.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:GaloaaBMNRAO26,2026,Look Around and Pay Attention: Multi-Camera Point Tracking Reimagined with Transformers.,motion_tracking_dynamic_4d,registration_correspondence_matching; multiview_geometry_sfm_photogrammetry,high,"Multi-camera 3D point tracking is central, jointly reasoning about cross-view correspondences and geometry over time.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SametPM26,2026,LOSC: LiDAR Open-Voc Segmentation Consolidator.,segmentation_scene_understanding,representations_features; motion_tracking_dynamic_4d,high,"Open-vocabulary LiDAR segmentation is central, using VLM-derived labels consolidated for spatial and temporal consistency.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ShvetsovaBTKT26,2026,M2SVid: End-to-End Inpainting and Refinement for Monocular-to-Stereo Video Conversion.,rendering_novel_views_appearance,depth_stereo_shape_from_x; generation_completion_editing,high,"Monocular-to-stereo video view synthesis is central, combining depth reprojection with diffusion-based disocclusion inpainting.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:BozorgmaneshH26,2026,Making Minimal Solvers Inverse-Free Using Null Space Computation.,multiview_geometry_sfm_photogrammetry,,high,An inverse-free algebraic framework for camera-geometry minimal solvers is the sole central contribution.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:KeethaMSPZFKZWALLBRRSK26,2026,MapAnything: Universal Feed-Forward Metric 3D Reconstruction; map-anything.github.io.,reconstruction_fusion_modeling,multiview_geometry_sfm_photogrammetry; depth_stereo_shape_from_x,high,"A universal metric 3D reconstruction model is central, jointly handling camera/SfM and depth/MVS tasks.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhuAMLC26,2026,Marginalized Bundle Adjustment: Multi-View Camera Pose from Monocular Depth Estimates.,multiview_geometry_sfm_photogrammetry,depth_stereo_shape_from_x; slam_localization_mapping,high,"Bundle adjustment for multi-view camera pose is central, explicitly integrating monocular depth and supporting relocalization.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:QianZBBT26,2026,Masked Modeling for Human Motion Recovery Under Occlusions.,motion_tracking_dynamic_4d,humans_faces_hands_avatars; generation_completion_editing,high,"Occlusion-robust human motion recovery from video is central, formulated as generative masked modeling.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PehlivanCFHT26,2026,Matrix-Free Second-Order Optimization of Gaussian Splats with Residual Sampling.,rendering_novel_views_appearance,,high,Second-order optimization for Gaussian-splat novel-view synthesis is the sole central contribution.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:HrubyP26,2026,Minimal Solvers for Full DoF Motion Estimation from Asynchronous Tracks.,multiview_geometry_sfm_photogrammetry,sensing_acquisition_calibration,high,"Minimal geometric solvers estimate full camera velocity from asynchronous tracks, with event/rolling-shutter sensing integral to the formulation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:EbbedL26,2026,MoAngelo: Motion-Aware Neural Surface Reconstruction for Dynamic Scenes.,motion_tracking_dynamic_4d,reconstruction_fusion_modeling; representations_features,high,"Detailed dynamic-scene surface reconstruction is central, using deforming neural SDF/template representations.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WangNCTBT26,2026,Momentum-Conserving Graph Neural Networks for Deformable Objects.,motion_tracking_dynamic_4d,geometry_shape_processing,high,"Physics-consistent temporal simulation of deformable objects is central, with momentum-conserving geometric graph modeling.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhouFLWCZ26,2026,MonoSISTR: Monocular 3D Object Detection via Staged Iterative Structure and Target Refinement.,recognition_detection_retrieval,depth_stereo_shape_from_x,high,"Monocular 3D object detection is central, with a dedicated depth branch as a substantive component.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SagawaNIK26,2026,Neural 4D Scene Reconstruction with Multiple One-Shot Scanning Systems.,motion_tracking_dynamic_4d,reconstruction_fusion_modeling; sensing_acquisition_calibration,high,"One-shot active capture of moving 4D scenes is central, combining neural reconstruction with structured-light/photometric-stereo sensing.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SklyarovaKYBBT26,2026,NeuralFur: Animal Fur Reconstruction from Multi-View Images.,reconstruction_fusion_modeling,multiview_geometry_sfm_photogrammetry; representations_features,high,"High-fidelity animal fur geometry reconstruction is central, using multi-view constraints and a strand/VLM-guided representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:IbrahimliKN26,2026,NeuSEditor: From Multi-View Images to Text-Guided Neural Surface Edits.,generation_completion_editing,reconstruction_fusion_modeling; rendering_novel_views_appearance,high,"Text-guided editing of reconstructed neural surfaces is central, preserving geometry and rendered appearance.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiJD26,2026,Next Best View Selections for Semantic and Dynamic 3D Gaussian Splatting.,robotics_embodied_interaction,segmentation_scene_understanding; motion_tracking_dynamic_4d,high,"Next-best-view selection is an active-perception problem for embodied agents, jointly improving semantic and dynamic scene models.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PerezLP26,2026,NURBSFit: Robust Fitting of NURBS Surfaces to Point Clouds.,geometry_shape_processing,representations_features,high,Robust fitting and merging of NURBS surfaces to raw point clouds is central geometry processing over a compact parametric representation.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:XueZLXM26,2026,NVC-GS: Monocular Dynamic Scene Reconstruction via Normal-Regularized and Multi-View-Consistent 3D Gaussian Splatting.,motion_tracking_dynamic_4d,reconstruction_fusion_modeling; rendering_novel_views_appearance,high,"Monocular dynamic-scene reconstruction is central, with geometry regularization and multi-view-consistent real-time rendering.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:FeidenKZSR26,2026,Online Video Depth Anything: Temporally-Consistent Depth Prediction with Low Memory Consumption.,depth_stereo_shape_from_x,motion_tracking_dynamic_4d,high,"Online temporally consistent monocular video-depth prediction is central, with temporal state/caching integral to the method.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:YaoGCWC26,2026,Open Vocabulary Monocular 3D Object Detection.,recognition_detection_retrieval,depth_stereo_shape_from_x; datasets_benchmarks_evaluation,high,"Open-vocabulary monocular metric 3D detection is central, relying on monocular geometry and introducing a more reliable evaluation metric.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:FanRDSGTKH26,2026,PALM: A Dataset and Baseline for Learning Multi-Subject Hand Prior.,datasets_benchmarks_evaluation,humans_faces_hands_avatars; rendering_novel_views_appearance,high,"A large diverse hand-scan/multi-view dataset is central, with an inverse-rendering baseline for personalized hand avatars.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhangVPL26,2026,PAPR Up-Close: Close-Up Neural Point Rendering Without Holes.,rendering_novel_views_appearance,representations_features,high,"Close-up neural point rendering without holes is central, enabled by improved point-neighborhood and attention representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PengSCSSL26,2026,Parametric Gaussian Human Model: Generalizable Prior for Efficient and Realistic Human Avatar Modeling.,humans_faces_hands_avatars,representations_features; rendering_novel_views_appearance,high,"A generalizable parametric Gaussian human-avatar model is central, with disentangled identity/pose/view representation and efficient photoreal rendering.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiPG26,2026,PASTA: Controllable Part-Aware Shape Generation with Autoregressive Transformers.,generation_completion_editing,representations_features; geometry_shape_processing,high,"Controllable part-aware 3D shape generation is central, using cuboid-sequence representation and mesh composition.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ChenTP26,2026,Patch-Based Representation and Learning for Efficient Deformation Modeling.,representations_features,motion_tracking_dynamic_4d; geometry_shape_processing,high,"A compact patch/jet surface representation is central, enabling efficient deformation for shape-from-template and garment draping.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:TanJLZXYJ26,2026,PhysMotion: Physics-Grounded Dynamics From a Single Image.,motion_tracking_dynamic_4d,generation_completion_editing; reconstruction_fusion_modeling,high,"Physics-grounded dynamic motion synthesis from a single image is central, combining initial 3D reconstruction with diffusion-refined video generation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:OberwegerSS26,2026,PI3DETR: Parametric Instance Detection of 3D Point Cloud Edges with a Geometry-Aware 3DETR.,recognition_detection_retrieval,geometry_shape_processing; representations_features,medium,"Detection and parametric estimation of 3D curve instances is central, with geometric curve modeling and a unified query representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:NasypanyiR26,2026,Pixel-Accurate Epipolar Guided Matching.,registration_correspondence_matching,multiview_geometry_sfm_photogrammetry,high,"Exact epipolar-guided keypoint matching is central, explicitly using known multi-view geometry.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:YeFTFTB26,2026,Predicting 4D Hand Trajectory from Monocular Videos.,motion_tracking_dynamic_4d,humans_faces_hands_avatars,high,Coherent global 4D hand-trajectory prediction from monocular video is central.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:RichSSH26,2026,Prism: Semi-Supervised Multi-View Stereo with Monocular Structure Priors.,depth_stereo_shape_from_x,multiview_geometry_sfm_photogrammetry,high,"Semi-supervised multi-view stereo/depth prediction is central, transferring monocular structure priors to MVS.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:KirayUNB26,2026,PromptVFX: Text-Driven Fields for Open-World 3D Gaussian Animation.,motion_tracking_dynamic_4d,generation_completion_editing; ar_vr_hci_applied_systems,high,"Text-driven real-time animation/VFX of Gaussian scenes is central, providing generative user-facing content creation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:KimYS26,2026,Proxy-Free Gaussian Splats Deformation with Splat-Based Surface Estimation.,geometry_shape_processing,representations_features; rendering_novel_views_appearance,high,"Proxy-free Laplacian deformation of Gaussian splats is central, built on a surface-aware splat graph and preserving rendered quality.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WangMMG26,2026,Quantum Multiple Rotation Averaging.,multiview_geometry_sfm_photogrammetry,,high,Multiple rotation averaging on the rotation manifold is the sole central geometric task.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ShenoiLSP26,2026,RaCo: Ranking and Covariance for Practical Learned Keypoints.,registration_correspondence_matching,representations_features; multiview_geometry_sfm_photogrammetry,high,"Repeatable learned keypoint detection/ranking for two-view matching is central, with uncertainty-aware feature representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ChenHPMCROR26,2026,RadarSim: Simulating Single-Chip Radar Via Multimodal Neural Fields.,sensing_acquisition_calibration,rendering_novel_views_appearance; datasets_benchmarks_evaluation,high,"Simulation of single-chip radar measurements is central, implemented as a multimodal neural renderer and validated on a new calibrated dataset.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WadenbackOE26,2026,"Radially Distorted Homographies, Revisited.",multiview_geometry_sfm_photogrammetry,sensing_acquisition_calibration,high,"Unified minimal solvers for homographies with radial lens distortion are central, bridging projective geometry and camera calibration effects.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ChenHH26,2026,Real-Time Facial Animation of Gaussian Head Avatars via Mocap-to-Parametric Expression Mapping.,motion_tracking_dynamic_4d,humans_faces_hands_avatars; ar_vr_hci_applied_systems,high,"Real-time facial animation from consumer mocap is central, specialized to Gaussian head avatars and telepresence use.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WuPGM26,2026,Reconstructing Hand-Held Objects in 3D from Images and Videos.,reconstruction_fusion_modeling,humans_faces_hands_avatars; generation_completion_editing,high,"Hand-held object geometry reconstruction is central, guided by estimated hands and retrieval/text-to-3D generative priors.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:YuGXWZC26,2026,Recovering 3D Shapes from Ultra-Fast Motion-Blurred Images.,reconstruction_fusion_modeling,rendering_novel_views_appearance; motion_tracking_dynamic_4d,high,"3D shape recovery from extreme motion-blurred images is central, enabled by differentiable blur rendering and explicit fast motion models.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WuWLP26,2026,Reflect3r: Single-View 3D Stereo Reconstruction Aided by Mirror Reflections.,reconstruction_fusion_modeling,depth_stereo_shape_from_x; multiview_geometry_sfm_photogrammetry,high,"Single-capture 3D reconstruction using mirror-induced stereo is central, relying on stereo depth and a physically valid virtual-camera construction.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:BasticoRCTD26,2026,Rethinking Metrics and Diffusion Architecture for 3D Point Cloud Generation.,generation_completion_editing,datasets_benchmarks_evaluation; representations_features,high,"3D point-cloud generation is central, alongside new quality metrics and a diffusion-transformer representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ShiWCZBZ26,2026,Revisiting Depth Representations for Feed-Forward 3D Gaussian Splatting.,rendering_novel_views_appearance,depth_stereo_shape_from_x; representations_features,high,"Feed-forward Gaussian-splat novel-view synthesis is central, improved through coherent depth/pointmap representations.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:KourosWT26,2026,RGS-DR: Deferred Reflections and Residual Shading in 2D Gaussian Splatting.,rendering_novel_views_appearance,reconstruction_fusion_modeling; generation_completion_editing,high,"Inverse rendering of glossy scenes is central, jointly assessing geometry and enabling material/relighting edits.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:DengLXRZTG26,2026,SAIL-Recon: Large SfM by Augmenting Scene Regression with Localization.,multiview_geometry_sfm_photogrammetry,slam_localization_mapping; reconstruction_fusion_modeling,high,"Large-scale structure from motion is central, augmented by visual localization and a learned scene reconstruction representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:FischerGGKRD26,2026,SAMa: Material-Aware 3D Selection and Segmentation.,segmentation_scene_understanding,rendering_novel_views_appearance; generation_completion_editing,high,"Material-aware 3D selection/segmentation is central, enabling appearance replacement and editing across renderable representations.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:JinF26,2026,SAT-SKYLINES: 3D Building Generation from Satellite Imagery and Coarse Geometric Priors.,generation_completion_editing,datasets_benchmarks_evaluation; geometry_shape_processing,high,"Satellite-conditioned 3D building generation is central, supported by a large building dataset and coarse-to-detailed geometry modeling.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MengWZX26,2026,SceneGen: Single-Image 3D Scene Generation in One Feedforward Pass.,generation_completion_editing,geometry_shape_processing,high,Single-image generation of multiple textured 3D assets and their relative layout is central.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhangSGZPP26,2026,SCENIC: Scene-Aware Semantic Navigation with Instruction-Guided Control.,motion_tracking_dynamic_4d,humans_faces_hands_avatars; robotics_embodied_interaction,high,"Long-horizon scene-aware human motion synthesis is central, combining human dynamics with navigation-like interaction constraints.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiYHLTYL26,2026,SCIGaussian-D: Dynamic Scene Reconstruction from a Single Snapshot Compressive Image.,motion_tracking_dynamic_4d,reconstruction_fusion_modeling; sensing_acquisition_calibration,high,"Dynamic 3D scene recovery from a single snapshot-compressive measurement is central, combining motion/deformation with computational sensing.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:AguinaKangBGKG26,2026,Seeing Through Clutter Structured 3D Scene Reconstruction via Iterative Object Removal.,reconstruction_fusion_modeling,segmentation_scene_understanding; recognition_detection_retrieval,high,"Structured single-image scene reconstruction is central, decomposing clutter through object detection, segmentation, removal, and fitting.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:FogartyCYGO26,2026,Self-Supervised Implicit Attention Priors for Point Cloud Reconstruction.,reconstruction_fusion_modeling,representations_features; geometry_shape_processing,high,"Point-cloud surface reconstruction is central, using a learned implicit self-prior and classical geometric surface fitting.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ChenC26,2026,Semantic-Free Procedural 3D Shapes are Surprisingly Good Teachers.,representations_features,,high,Self-supervised 3D representation learning from semantic-free procedural shapes is the sole central contribution.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SunGC26,2026,SemLayoutDiff: Semantic Layout Generation with Diffusion Model for Indoor Scene Synthesis.,generation_completion_editing,segmentation_scene_understanding; geometry_shape_processing,high,"Semantic indoor layout and scene synthesis are central, generating semantic maps and geometrically valid furniture arrangements.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:VengurlekarPJ26,2026,SH-SAS: An Implicit Neural Representation for Complex Spherical-Harmonic Scattering Fields for 3D Synthetic Aperture Sonar.,reconstruction_fusion_modeling,sensing_acquisition_calibration; representations_features,high,"3D synthetic-aperture-sonar reconstruction is central, using raw time-of-flight sensing and a directional spherical-harmonic neural representation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:JainJSG26,2026,Smokeseer: 3D Gaussian Splatting for Smoke Removal and Scene Reconstruction.,reconstruction_fusion_modeling,sensing_acquisition_calibration; datasets_benchmarks_evaluation,high,"Simultaneous smoke removal and multimodal scene reconstruction are central, using thermal/RGB sensing and a new real-world smoke dataset.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:GuptaWSRSJ26,2026,SNAP: Towards Segmenting Anything in Any Point Cloud.,segmentation_scene_understanding,representations_features,high,"Unified interactive/open-vocabulary point-cloud segmentation across domains is central, supported by a general promptable model representation.",GPT-5.6 Pro expert review,2026-08-27
