record_id,publication_year,paper_title,supplemental_match_method,supplemental_match_confidence,supplemental_title
conf:3dim:VidanapathiranaCLL24,2024,Multi-Body Neural Scene Flow.,doi_exact,1.0,Multi-Body Neural Scene Flow
conf:3dim:VoEVD24,2024,Neural Field Regularization by Denoising for 3D Sparse-View X-Ray Computed Tomography.,doi_exact,1.0,Neural Field Regularization by Denoising for 3D Sparse-View X-Ray Computed Tomography
conf:3dim:VuSZHY24,2024,Test-Time Augmentation for 3D Point Cloud Classification and Segmentation.,doi_exact,1.0,Test-Time Augmentation for 3D Point Cloud Classification and Segmentation
conf:3dim:VutukurBBBHI24,2024,NeRF-Feat: 6D Object Pose Estimation using Feature Rendering.,doi_exact,1.0,NeRF-Feat: 6D Object Pose Estimation using Feature Rendering
conf:3dim:WangLPBRT24,2024,PlaNeRF: SVD Unsupervised 3D Plane Regularization for NeRF Large-Scale Urban Scene Reconstruction.,doi_exact,1.0,PlaNeRF: SVD Unsupervised 3D Plane Regularization for NeRF Large-Scale Urban Scene Reconstruction
conf:3dim:WangNBCSZH24,2024,A Local Appearance Model for Volumetric Capture of Diverse Hairstyles.,doi_exact,1.0,A Local Appearance Model for Volumetric Capture of Diverse Hairstyles
conf:3dim:WangTNT24,2024,RaNeuS: Ray-adaptive Neural Surface Reconstruction.,doi_exact,1.0,RaNeuS: Ray-adaptive Neural Surface Reconstruction
conf:3dim:WangZL24,2024,Enhancing Generalizability of Representation Learning for Data-Efficient 3D Scene Understanding.,doi_exact,1.0,Enhancing Generalizability of Representation Learning for Data-Efficient 3D Scene Understanding
conf:3dim:WederBEP24,2024,LABELMAKER: Automatic Semantic Label Generation from RGB-D Trajectories.,doi_exact,1.0,LABELMAKER: Automatic Semantic Label Generation from RGB-D Trajectories
conf:3dim:WengSY24,2024,Diffusion-HPC: Synthetic Data Generation for Human Mesh Recovery in Challenging Domains.,doi_exact,1.0,Diffusion-HPC: Synthetic Data Generation for Human Mesh Recovery in Challenging Domains
conf:3dim:WuCZLZY24,2024,UAVD4L: A Large-Scale Dataset for UAV 6-DoF Localization.,doi_exact,1.0,UAVD4L: A Large-Scale Dataset for UAV 6-DoF Localization
conf:3dim:WuHJPB24,2024,A Cross Branch Fusion-Based Contrastive Learning Framework for Point Cloud Self-supervised Learning.,doi_exact,1.0,A Cross Branch Fusion-Based Contrastive Learning Framework for Point Cloud Self-supervised Learning
conf:3dim:WuRSC24,2024,Generalizing Single-View 3D Shape Retrieval to Occlusions and Unseen Objects.,doi_exact,1.0,Generalizing Single-View 3D Shape Retrieval to Occlusions and Unseen Objects
conf:3dim:WuT24,2024,NeVRF: Neural Video-Based Radiance Fields for Long-Duration Sequences.,doi_exact,1.0,NeVRF: Neural Video-Based Radiance Fields for Long-Duration Sequences
conf:3dim:WuWLXKLC24,2024,PathFusion: Path-Consistent Lidar-Camera Deep Feature Fusion.,doi_exact,1.0,PathFusion: Path-Consistent Lidar-Camera Deep Feature Fusion
conf:3dim:WuYFLW24,2024,Fast High Dynamic Range Radiance Fields for Dynamic Scenes.,doi_exact,1.0,Fast High Dynamic Range Radiance Fields for Dynamic Scenes
conf:3dim:XuYBCZW24,2024,Efficient 3D Articulated Human Generation with Layered Surface Volumes.,doi_exact,1.0,Efficient 3D Articulated Human Generation with Layered Surface Volumes
conf:3dim:XuZCPK24,2024,Event-Based Visual Odometry on Non-Holonomic Ground Vehicles.,doi_exact,1.0,Event-Based Visual Odometry on Non-Holonomic Ground Vehicles
conf:3dim:YamashitaNN24,2024,DeepShaRM: Multi-View Shape and Reflectance Map Recovery Under Unknown Lighting.,doi_exact,1.0,DeepShaRM: Multi-View Shape and Reflectance Map Recovery Under Unknown Lighting
conf:3dim:YeWLSW24,2024,Consistent-1-to-3: Consistent Image to 3D View Synthesis via Geometry-aware Diffusion Models.,doi_exact,1.0,Consistent-1-to-3: Consistent Image to 3D View Synthesis via Geometry-aware Diffusion Models
conf:3dim:YuanZ24,2024,SlimmeRF: Slimmable Radiance Fields.,doi_exact,1.0,SlimmeRF: Slimmable Radiance Fields
conf:3dim:ZanfirAS24,2024,PhoMoH: Implicit Photorealistic 3D Models of Human Heads.,doi_exact,1.0,PhoMoH: Implicit Photorealistic 3D Models of Human Heads
conf:3dim:ZhangCFZHSH24,2024,ArtiGrasp: Physically Plausible Synthesis of Bi-Manual Dexterous Grasping and Articulation.,doi_exact,1.0,ArtiGrasp: Physically Plausible Synthesis of Bi-Manual Dexterous Grasping and Articulation
conf:3dim:ZhangDLGHT24,2024,ROAM: Robust and Object-Aware Motion Generation Using Neural Pose Descriptors.,doi_exact,1.0,ROAM: Robust and Object-Aware Motion Generation Using Neural Pose Descriptors
conf:3dim:ZhangFKWTB24,2024,TECA: Text-Guided Generation and Editing of Compositional 3D Avatars.,doi_exact,1.0,TECA: Text-Guided Generation and Editing of Compositional 3D Avatars
conf:3dim:ZhangFS24,2024,CoARF: Controllable 3D Artistic Style Transfer for Radiance Fields.,doi_exact,1.0,CoARF: Controllable 3D Artistic Style Transfer for Radiance Fields
conf:3dim:ZhangSPZCL24,2024,NCRF: Neural Contact Radiance Fields for Free-Viewpoint Rendering of Hand-Object Interaction.,doi_exact,1.0,NCRF: Neural Contact Radiance Fields for Free-Viewpoint Rendering of Hand-Object Interaction
conf:3dim:ZhaoHS24,2024,LocPoseNet: Robust Location Prior for Unseen Object Pose Estimation.,doi_exact,1.0,LocPoseNet: Robust Location Prior for Unseen Object Pose Estimation
conf:3dim:ZhaoS24,2024,3DRef: 3D Dataset and Benchmark for Reflection Detection in RGB and Lidar Data.,doi_exact,1.0,3DRef: 3D Dataset and Benchmark for Reflection Detection in RGB and Lidar Data
conf:3dim:ZhaoZLDG24,2024,RoomDesigner: Encoding Anchor-latents for Style-consistent and Shape-compatible Indoor Scene Generation.,doi_exact,1.0,RoomDesigner: Encoding Anchor-latents for Style-consistent and Shape-compatible Indoor Scene Generation
conf:3dim:ZhengLRL24,2024,Robust Point Cloud Processing Through Positional Embedding.,doi_exact,1.0,Robust Point Cloud Processing Through Positional Embedding
conf:3dim:ZhongYLZHL24,2024,Color-NeuS: Reconstructing Neural Implicit Surfaces with Color.,doi_exact,1.0,Color-NeuS: Reconstructing Neural Implicit Surfaces with Color
conf:3dim:ZhuCC24,2024,Self-Supervised Learning of Skeleton-Aware Morphological Representation for 3D Neuron Segments.,doi_exact,1.0,Self-Supervised Learning of Skeleton-Aware Morphological Representation for 3D Neuron Segments
conf:3dim:ZhuPLCOGP24,2024,NICER-SLAM: Neural Implicit Scene Encoding for RGB SLAM.,doi_exact,1.0,NICER-SLAM: Neural Implicit Scene Encoding for RGB SLAM
conf:3dim:ZhuWQSJW24,2024,ContactArt: Learning 3D Interaction Priors for Category-level Articulated Object and Hand Poses Estimation.,doi_exact,1.0,ContactArt: Learning 3D Interaction Priors for Category-level Articulated Object and Hand Poses Estimation
conf:3dim:ArdeleanOE25,2025,Gen3DSR: Generalizable 3D Scene Reconstruction Via Divide and Conquer From a Single View.,title_exact,0.99,Gen3DSR: Generalizable 3D Scene Reconstruction via Divide and Conquer from a Single View
conf:3dim:BaiHGGLG25,2025,360-GS: Layout-Guided Panoramic Gaussian Splatting for Indoor Roaming.,title_exact,0.99,360-GS: Layout-guided Panoramic Gaussian Splatting For Indoor Roaming
conf:3dim:BaoCC25,2025,PIR: Photometric Inverse Rendering with Shading Cues Modeling and Surface Reflectance Regularization.,title_exact,0.99,PIR: Photometric Inverse Rendering with Shading Cues Modeling and Surface Reflectance Regularization
conf:3dim:BhattacharjeeC25,2025,Learning Assisted Interactive Modelling with Rough Freehand 3D Sketch Strokes.,title_exact,0.99,Learning assisted Interactive Modelling with Rough Freehand 3D Sketch Strokes
conf:3dim:BianWV25,2025,CatFree3D: Category-Agnostic 3D Object Detection with Diffusion.,title_exact,0.99,CatFree3D: Category-Agnostic 3D Object Detection With Diffusion
conf:3dim:BoederGR25,2025,LangOcc: Open Vocabulary Occupancy Estimation via Volume Rendering.,title_exact,0.99,LangOcc: Open Vocabulary Occupancy Estimation via Volume Rendering
conf:3dim:BoyneC25,2025,FOCUS - Multi-View Foot Reconstruction from Synthetically Trained Dense Correspondences.,title_exact,0.99,FOCUS - Multi-View Foot Reconstruction From Synthetically Trained Dense Correspondences
conf:3dim:CaiHR25,2025,GS-Pose: Generalizable Segmentation-Based 6D Object Pose Estimation with 3D Gaussian Splatting.,title_exact,0.99,GS-Pose: Generalizable Segmentation-Based 6D Object Pose Estimation With 3D Gaussian Splatting
conf:3dim:CaoJVN25,2025,Lightplane: Highly-Scalable Components for Neural 3D Fields.,title_exact,0.99,Lightplane: Highly-Scalable Components for Neural 3D Fields
conf:3dim:ChabalCPS25,2025,Online 3D Scene Reconstruction Using Neural Object Priors.,title_exact,0.99,Online 3D Scene Reconstruction Using Neural Object Priors
conf:3dim:ChaudhuryVZGANA25,2025,Incorporating Dense Metric Depth into Neural 3D Representations for View Synthesis and Relighting.,title_exact,0.99,Incorporating dense metric depth into neural 3D representations for view synthesis and relighting
conf:3dim:ChelaniBKSK25,2025,Obfuscation Based Privacy Preserving Representations Are Recoverable Using Neighborhood Information.,title_exact,0.99,Obfuscation Based Privacy Preserving Representations are Recoverable Using Neighborhood Information
conf:3dim:ChengH25,2025,HoleGest: Decoupled Diffusion and Motion Priors for Generating Holisticly Expressive Co-Speech Gestures.,title_exact,0.99,HoleGest: Decoupled Diffusion and Motion Priors for Generating Holisticly Expressive Co-speech Gestures
conf:3dim:ChengWSZXOCS25,2025,Learning Naturally Aggregated Appearance for Efficient 3D Editing.,title_exact,0.99,Learning Naturally Aggregated Appearance for Efficient 3D Editing
conf:3dim:ChenLZ25,2025,OpticFusion: Multi-Modal Neural Implicit 3D Reconstruction of Microstructures by Fusing White Light Interferometry and Optical Microscopy.,title_exact,0.99,OpticFusion: Multi-Modal Neural Implicit 3D Reconstruction of Microstructures by Fusing White Light Interferometry and Optical Microscopy
conf:3dim:ChenWCTGFQZ25,2025,Geometry-Aware Feature Matching for Large-Scale Structure from Motion.,title_exact,0.99,Geometry-Aware Feature Matching for Large-Scale Structure from Motion
conf:3dim:ChodoshMLR25,2025,SMORE: Simultaneous Map and Object REconstruction.,title_exact,0.99,SMORE: Simultaneous Map and Object REconstruction
conf:3dim:ComiTTYBLLA25,2025,"Snap-it, Tap-it, Splat-it: Tactile-Informed 3D Gaussian Splatting for Reconstructing Challenging Surfaces.",title_exact,0.99,"Snap-it, Tap-it, Splat-it: Tactile-Informed 3D Gaussian Splatting for Reconstructing Challenging Surfaces"
conf:3dim:CoriglianoMHCT25,2025,ViSkin: Physics-Based Simulation of Virtual Skin on Personalized Avatars.,title_exact,0.99,ViSkin: Physics-based Simulation of Virtual Skin on Personalized Avatars
conf:3dim:DhimanSPBBB25,2025,Reflecting Reality: Enabling Diffusion Models to Produce Faithful Mirror Reflections.,title_exact,0.99,Reflecting Reality: Enabling Diffusion Models to Produce Faithful Mirror Reflections
conf:3dim:DingJXH25,2025,CFPNet: Improving Lightweight ToF Depth Completion via Cross-Zone Feature Propagation.,title_exact,0.99,CFPNet: Improving Lightweight ToF Depth Completion via Cross-zone Feature Propagation
conf:3dim:DuisterhofZWLCR25,2025,MASt3R-SfM: A Fully-Integrated Solution for Unconstrained Structure-from-Motion.,title_exact,0.99,MASt3R-SfM: a Fully-Integrated Solution for Unconstrained Structure-from-Motion
conf:3dim:EngstlerVLR25,2025,Invisible Stitch: Generating Smooth 3D Scenes with Depth Inpainting.,title_exact,0.99,Invisible Stitch: Generating Smooth 3D Scenes with Depth Inpainting
conf:3dim:FangDLHST25,2025,Ctrl-Room: Controllable Text-to-3D Room Meshes Generation with Layout Constraints.,title_exact,0.99,Ctrl-Room: Controllable Text-to-3D Room Meshes Generation with Layout Constraints
conf:3dim:FuscoCDL25,2025,Object Agnostic 3D Lifting in Space and Time.,title_exact,0.99,Object Agnostic 3D Lifting in Space and Time
conf:3dim:GomezGO25,2025,FourieRF: Few-Shot NeRFs via Progressive Fourier Frequency Control.,title_exact,0.99,FourieRF: Few-Shot NeRFs via Progressive Fourier Frequency Control
conf:3dim:GopalDGT25,2025,Betsu-Betsu: Multi-View Separable 3D Reconstruction of Two Interacting Objects.,not_found,0.8098,
conf:3dim:GuanKLPJAV25,2025,INRet: A General Framework for Accurate Retrieval of INRs for Shapes.,title_exact,0.99,INRet: A General Framework for Accurate Retrieval of INRs for Shapes
conf:3dim:GuiziliniTDA25,2025,GRIN: Zero-Shot Metric Depth with Pixel-Level Diffusion.,title_exact,0.99,GRIN: Zero-Shot Metric Depth with Pixel-Level Diffusion
conf:3dim:GuzovJHPNLYM25,2025,HMD2: Environment-Aware Motion Generation from Single Egocentric Head-Mounted Device.,title_fuzzy,0.994,HMD^2: Environment-aware Motion Generation from Single Egocentric Head-Mounted Device
conf:3dim:HahlbohmFKCESM25,2025,INPC: Implicit Neural Point Clouds for Radiance Field Rendering.,title_exact,0.99,INPC: Implicit Neural Point Clouds for Radiance Field Rendering
conf:3dim:HartshornePSC25,2025,"ARC-Flow: Articulated, Resolution-Agnostic, Correspondence-Free Matching and Interpolation of 3D Shapes Under Flow Fields.",title_exact,0.99,"ARC-Flow : Articulated, Resolution-Agnostic, Correspondence-Free Matching and Interpolation of 3D Shapes under Flow Fields"
conf:3dim:HassenaMFYSMH25,2025,"ObjectCarver: Semi-Automatic Segmentation, Reconstruction and Separation of 3D Objects.",title_exact,0.99,"ObjectCarver: Semi-automatic segmentation, reconstruction and separation of 3D objects"
conf:3dim:HeoHWY25,2025,DeforHMR: Vision Transformer with Deformable Cross-Attention for 3D Human Mesh Recovery.,title_exact,0.99,DeforHMR: Vision Transformer with Deformable Cross-Attention for 3D Human Mesh Recovery
conf:3dim:HeRH25,2025,A Robust Translation Synchronization Algorithm.,not_found,0.764,
conf:3dim:HsuLZXW25,2025,AutoVFX: Physically Realistic Video Editing from Natural Language Instructions.,title_exact,0.99,AutoVFX: Physically Realistic Video Editing from Natural Language Instructions
conf:3dim:HuangLQYY25,2025,Reason3D: Searching and Reasoning 3D Segmentation via Large Language Model.,title_exact,0.99,Reason3D: Searching and Reasoning 3D Segmentation via Large Language Model
conf:3dim:HuYXL25,2025,Particle Rendering: Implicitly Aggregating Incident and Outgoing Light Fields for Novel View Synthesis.,title_exact,0.99,Particle Rendering: Implicitly Aggregating Incident and Outgoing Light Fields for Novel View Synthesis
conf:3dim:IkneAW25,2025,AG-MAE: Anatomically Guided Spatio-Temporal Masked Auto-Encoder for Online Hand Gesture Recognition.,title_exact,0.99,AG-MAE: Anatomically Guided Spatio-Temporal Masked Auto-Encoder for Online Hand Gesture Recognition
conf:3dim:JiangKZQSY25,2025,4D-Editor: Interactive Object-Level Editing in Dynamic Neural Radiance Fields via Semantic Distillation.,title_exact,0.99,4D-Editor: Interactive Object-level Editing in Dynamic Neural Radiance Fields via Semantic Distillation
conf:3dim:JiWLL25,2025,JADE: Joint-Aware Latent Diffusion for 3D Human Generative Modeling.,title_exact,0.99,JADE: Joint-aware Latent Diffusion for 3D Human Generative Modeling
conf:3dim:KimLAGKH25,2025,MeshUp: Multi-Target Mesh Deformation via Blended Score Distillation.,title_exact,0.99,MeshUp: Multi-Target Mesh Deformation via Blended Score Distillation
conf:3dim:KompanowskiH25,2025,Dream-in-Style: Text-to-3D Generation Using Stylized Score Distillation.,title_exact,0.99,Dream-in-Style: Text-to-3D Generation using Stylized Score Distillation
conf:3dim:KumarCK25,2025,Geometric Correspondence Consistency in RGB-D Relative Pose Estimation.,title_exact,0.99,Geometric Correspondence Consistency in RGB-D Relative Pose Estimation
conf:3dim:LeeWZHW25,2025,Plenoptic PNG: Real-Time Neural Radiance Fields in 150 KB.,title_exact,0.99,Plenoptic PNG: Real-Time Neural Radiance Fields in 150 KB
conf:3dim:LeeYKL25,2025,Deep Polycuboid Fitting for Compact 3D Representation of Indoor Scenes.,title_exact,0.99,Deep Polycuboid Fitting for Compact 3D Representation of Indoor Scenes
conf:3dim:LeviG25,2025,Robustifying Point Cloud Networks by Refocusing.,title_exact,0.99,Robustifying Point Cloud Networks by Refocusing
conf:3dim:LiCHPGP25,2025,Unimotion: Unifying 3D Human Motion Synthesis and Understanding.,title_exact,0.99,UniMotion: Unifying 3D Human Motion Synthesis and Understanding
conf:3dim:LiCZL25,2025,Controllable Text-to-3D Generation via Surface-Aligned Gaussian Splatting.,title_exact,0.99,Controllable Text-to-3D Generation via Surface-Aligned Gaussian Splatting
conf:3dim:LiGXWC25,2025,VXP: Voxel-Cross-Pixel Large-Scale Camera-LiDAR Place Recognition.,title_exact,0.99,VXP: Voxel-Cross-Pixel Large-Scale Camera-LiDAR Place Recognition
conf:3dim:LiHMSAGSTJ25,2025,DreamBeast: Distilling 3D Fantastical Animals with Part-Aware Knowledge Transfer.,title_fuzzy,0.9872,DreamBeast: Distilling 3D Fantastic Animals with Part-Aware Knowledge Transfer
conf:3dim:LiLJXGWYJ25,2025,GarmentDreamer: 3DGS Guided Garment Synthesis with Diverse Geometry and Texture Details.,title_exact,0.99,GarmentDreamer: 3DGS Guided Garment Synthesis with Diverse Geometry and Texture Details
conf:3dim:LinLCCFHBW25,2025,UrbanIR: Large-Scale Urban Scene Inverse Rendering from a Single Video.,title_exact,0.99,UrbanIR: Large-Scale Urban Scene Inverse Rendering from a Single Video
conf:3dim:LinWSPVL25,2025,Geometry-Guided Cross-View Diffusion for One-to-Many Cross-View Image Synthesis.,title_exact,0.99,Geometry-guided Cross-view Diffusion for One-to-many Cross-view Image Synthesis
conf:3dim:LiSCNZZG25,2025,Mipmap-GS: Let Gaussians Deform with Scale-Specific Mipmap for Anti-Aliasing Rendering.,title_exact,0.99,Mipmap-GS: Let Gaussians Deform with Scale-specific Mipmap for Anti-aliasing Rendering
conf:3dim:LiSGXRYT25,2025,NoKSR: Kernel-Free Neural Surface Reconstruction via Point Cloud Serialization.,title_exact,0.99,NoKSR: Kernel-Free Neural Surface Reconstruction via Point Cloud Serialization
conf:3dim:LiSXEK25,2025,WaterSplatting: Fast Underwater 3D Scene Reconstruction Using Gaussian Splatting.,title_exact,0.99,WaterSplatting: Fast Underwater 3D Scene Reconstruction using Gaussian Splatting
conf:3dim:LitmanPDAZTT25,2025,MaterialFusion: Enhancing Inverse Rendering with Material Diffusion Priors.,title_exact,0.99,MaterialFusion: Enhancing Inverse Rendering with Material Diffusion Priors
conf:3dim:LiuGLBZ25,2025,BiGS: Bidirectional Primitives for Relightable 3D Gaussian Splatting.,title_exact,0.99,BiGS: Bidirectional Primitives for Relightable 3D Gaussian Splatting
conf:3dim:LiuLLZLYT25,2025,Gaussianavatar-Editor: Photorealistic Animatable Gaussian Head Avatar Editor.,title_exact,0.99,GaussianAvatar-Editor: Photorealistic Animatable Gaussian Head Avatar Editor
conf:3dim:LiuSZTHTLX25,2025,GaussianStyle: Gaussian Head Avatar via StyleGAN.,title_exact,0.99,GaussianStyle: Gaussian Head Avatar via StyleGAN
conf:3dim:LiWYZZSFDZW25,2025,XLD: A Cross-Lane Dataset for Benchmarking Novel Driving View Synthesis.,title_exact,0.99,XLD: A Cross-Lane Dataset for Benchmarking Novel Driving View Synthesis
conf:3dim:LuCYWCW25,2025,SSRFlow: Semantic-Aware Fusion with Spatial Temporal Re-Embedding for Real-World Scene Flow.,title_exact,0.99,SSRFlow: Semantic-aware Fusion with Spatial Temporal Re-embedding for Real-world Scene Flow
conf:3dim:MaJYCC25,2025,LSSInst: Improving Geometric Modeling in LSS-Based BEV Perception with Instance Representation.,title_exact,0.99,LSSInst: Improving Geometric Modeling in LSS-Based BEV Perception with Instance Representation
conf:3dim:MaLRSKGGP25,2025,A Large-Scale Dataset of Gaussian Splats and Their Self-Supervised Pretraining.,title_exact,0.99,A Large-scale Dataset of Gaussian Splats and Their Self-Supervised Pretraining
conf:3dim:MaRLD25,2025,Mesh Extraction for Unbounded Scenes Using Camera-Aware Octrees.,title_exact,0.99,Mesh Extraction for Unbounded Scenes Using Camera-Aware Octrees
conf:3dim:MeiRWP25,2025,Vocabulary-Free 3D Instance Segmentation with Vision-Language Assistant.,title_exact,0.99,Vocabulary-Free 3D Instance Segmentation with Vision-Language Assistant
conf:3dim:NiDHWY25,2025,Para-Lane: Multi-Lane Dataset Registering Parallel Scans for Benchmarking Novel View Synthesis.,title_exact,0.99,Para-Lane: Multi-Lane Dataset Registering Parallel Scans for Benchmarking Novel View Synthesis
conf:3dim:NiemeyerMRODGTBKT25,2025,RadSplat: Radiance Field-Informed Gaussian Splatting for Robust Real- Time Rendering with 900+ FPS.,title_exact,0.99,RadSplat: Radiance Field-Informed Gaussian Splatting for Robust Real-Time Rendering with 900+ FPS
conf:3dim:OnghenaVM25,2025,MorphoSkel3D: Morphological Skeletonization of 3D Point Clouds for Informed Sampling in Object Classification and Retrieval.,title_exact,0.99,MorphoSkel3D: Morphological Skeletonization of 3D Point Clouds for Informed Sampling in Object Classification and Retrieval
conf:3dim:PaschalidisWATT25,2025,3D Whole-Body Grasp Synthesis with Directional Controllability.,title_exact,0.99,3D Whole-body Grasp Synthesis with Directional Controllability
conf:3dim:PatelB25,2025,CameraHMR: Aligning People with Perspective.,title_exact,0.99,CameraHMR: Aligning People with Perspective
conf:3dim:PatwardhanRBD25,2025,U-ARE-ME: Uncertainty-Aware Rotation Estimation in Manhattan Environments.,title_exact,0.99,U–ARE–ME: Uncertainty-Aware Rotation Estimation in Manhattan Environments
conf:3dim:PetzschRLB25,2025,Approximate 2D-3D Shape Matching for Interactive Applications.,title_exact,0.99,Approximate 2D-3D Shape Matching for Interactive Applications
conf:3dim:PlizzariGPCKD25,2025,"Spatial Cognition from Egocentric Video: Out of Sight, Not Out of Mind.",title_exact,0.99,"Spatial Cognition from Egocentric Video: Out of Sight, Not Out of Mind"
conf:3dim:PopovRKLFR25,2025,CamCtrl3D: Single-Image Scene Exploration with Precise 3D Camera Control.,title_exact,0.99,CamCtrl3D: Single-Image Scene Exploration With Precise 3D Camera Control
conf:3dim:PrinzlerZSKT25,2025,Joker: Conditional 3D Head Synthesis with Extreme Facial Expressions.,title_exact,0.99,Joker: Conditional 3D Head Synthesis With Extreme Facial Expressions
conf:3dim:RajWYIL25,2025,Spurfies: Sparse-View Surface Reconstruction Using Local Geometry Priors.,title_exact,0.99,Spurfies: Sparse-View Surface Reconstruction using Local Geometry Priors
conf:3dim:RamakrishnanLJ25,2025,Rigid Body Adversarial Attacks.,title_exact,0.99,Rigid Body Adversarial Attacks
conf:3dim:RanadePWNMR25,2025,SurfR: Surface Reconstruction with Multi-Scale Attention.,title_exact,0.99,SurfR: Surface Reconstruction with Multi-scale Attention
conf:3dim:RenTWSMKR25,2025,AGS-Mesh: Adaptive Gaussian Splatting and Meshing with Geometric Priors for Indoor Room Reconstruction Using Smartphones.,title_exact,0.99,AGS-Mesh: Adaptive Gaussian Splatting and Meshing with Geometric Priors for Indoor Room Reconstruction Using Smartphones
conf:3dim:RiveroASS25,2025,Rig3DGS: Creating Controllable Portraits From Casual Monocular Videos.,title_exact,0.99,Rig3DGS: Creating Controllable Portraits from Casual Monocular Videos
conf:3dim:RongGWBTTH25,2025,Gaussian Garments: Reconstructing Simulation-Ready Clothing with Photorealistic Appearance from Multi-View Video.,title_exact,0.99,Gaussian Garments: Reconstructing Simulation-Ready Clothing with Photorealistic Appearance from Multi-View Video
conf:3dim:RPET25,2025,GVP: Generative Volumetric Primitives.,title_exact,0.99,GVP: Generative Volumetric Primitives
conf:3dim:SarafianosSXLPR25,2025,Garment3DGen: 3D Garment Stylization and Texture Generation.,title_exact,0.99,Garment3DGen: 3D Garment Stylization and Texture Generation
conf:3dim:SautierPBML25,2025,UNIT: Unsupervised Online Instance Segmentation Through Time.,title_exact,0.99,UNIT: Unsupervised Online Instance Segmentation through Time
conf:3dim:SeidenschwarzZDRL25,2025,DynOMo: Online Point Tracking by Dynamic Online Monocular Gaussian Reconstruction.,title_exact,0.99,DynOMo: Online Point Tracking by Dynamic Online Monocular Gaussian Reconstruction
conf:3dim:SevastopolskyGGAVN25,2025,HeadCraft: Modeling High-Detail Shape Variations for Animated 3DMMs.,title_exact,0.99,HeadCraft: Modeling High-Detail Shape Variations for Animated 3DMMs
conf:3dim:ShaoWTYMCDZZW25,2025,DEGAS: Detailed Expressions on Full-Body Gaussian Avatars.,title_exact,0.99,DEGAS: Detailed Expressions on Full-body Gaussian Avatars
conf:3dim:ShiMGO25,2025,LapisGS: Layered Progressive 3D Gaussian Splatting for Adaptive Streaming.,title_exact,0.99,LapisGS: Layered Progressive 3D Gaussian Splatting for Adaptive Streaming
conf:3dim:ShriramTLR25,2025,RealmDreamer: Text-Driven 3D Scene Generation with Inpainting and Depth Diffusion.,title_exact,0.99,RealmDreamer: Text-Driven 3D Scene Generation with Inpainting and Depth Diffusion
conf:3dim:SmithCTS25,2025,"FlowMap: High-Quality Camera Poses, Intrinsics, and Depth via Gradient Descent.",title_exact,0.99,"FlowMap: High-Quality Camera Poses, Intrinsics, and Depth via Gradient Descent"
conf:3dim:SunagadZMKTH25,2025,TEDRA: Text-Based Editing of Dynamic and Photoreal Actors.,title_exact,0.99,TEDRA: Text-based Editing of Dynamic and Photoreal Actors
conf:3dim:SunHDWQG25,2025,3D-GPT: Procedural 3D Modeling with Large Language Models.,title_exact,0.99,3D-GPT: Procedural 3D modeling with large language models
conf:3dim:SunZZZZJZGBC25,2025,VividTalk: One-Shot Audio-Driven Talking Head Generation Based on 3D Hybrid Prior.,title_exact,0.99,VividTalk: One-Shot Audio-Driven Talking Head Generation Based on 3D Hybrid Prior
conf:3dim:SuzukiDKCLN25,2025,Open-Vocabulary Semantic Part Segmentation of 3D Human.,title_exact,0.99,Open-Vocabulary Semantic Part Segmentation of 3D Human
conf:3dim:SzymanowiczIZCHRV25,2025,Flash3D: Feed-Forward Generalisable 3D Scene Reconstruction from a Single Image.,title_exact,0.99,Flash3D: Feed-Forward Generalisable 3D Scene Reconstruction from a Single Image
conf:3dim:TamPWCS25,2025,SceneMotifCoder: Example-Driven Visual Program Learning for Generating 3D Object Arrangements.,title_exact,0.99,SceneMotifCoder: Example-driven Visual Program Learning for Generating 3D Object Arrangements
conf:3dim:TangRDY25,2025,LSE-NeRF: Learning Sensor Modeling Errors for Deblured Neural Radiance Fields with RGB-Event Stereo.,title_exact,0.99,LSE-NeRF: Learning Sensor Modeling Errors for Deblured Neural Radiance Fields with RGB-Event Stereo
conf:3dim:TanXTRY25,2025,DressRecon: Freeform 4D Human Reconstruction from Monocular Video.,title_exact,0.99,DressRecon: Freeform 4D Human Reconstruction from Monocular Video
conf:3dim:ThambirajaPACT25,2025,3Diface: Synthesizing and Editing Holistic 3D Facial Animation.,title_exact,0.99,3DiFACE: Synthesizing and Editing Holistic 3D Facial Animation
conf:3dim:TosoFJB25,2025,Maps from Motion (MfM): Generating 2D Semantic Maps from Sparse Multi-View Images.,title_exact,0.99,Maps from Motion (MfM): Generating 2D Semantic Maps from Sparse Multi-view Images
conf:3dim:UzolasEK25,2025,MotionDreamer: Exploring Semantic Video Diffusion Features for Zero-Shot 3D Mesh Animation.,title_exact,0.99,MotionDreamer: Exploring Semantic Video Diffusion features for Zero-Shot 3D Mesh Animation
conf:3dim:VavilalaVF25,2025,Denoising Monte Carlo Renders with Diffusion Models.,title_exact,0.99,Denoising Monte Carlo Renders with Diffusion Models
conf:3dim:WangA25,2025,3D Reconstruction with Spatial Memory.,title_exact,0.99,3D Reconstruction with Spatial Memory
conf:3dim:WangMCSLWFZW25,2025,HeadEvolver: Text to Head Avatars via Expressive and Attribute-Preserving Mesh Deformation.,title_exact,0.99,HeadEvolver: Text to Head Avatars via Expressive and Attribute-Preserving Mesh Deformation
